go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.005305   1,609 annotations READ: go_slim_results_K1_cpdb_0.9.txt 
191 IDs in all associations
func_module_number	
83	GO:0006810;GO:0051641;GO:0007005;GO:0061024
85	GO:0006811
86	GO:0051604
87	GO:0045333;GO:0009059;GO:0006082;GO:0006520
88	GO:0051258;GO:0031023;GO:0006996;GO:0050789
90	GO:0016192
91	GO:0051640;GO:0051641;GO:0006810;GO:0006996;GO:0022607
92	GO:0006865;GO:0015849;GO:0007155;GO:0050789
93	GO:0006629;GO:0006790;GO:0006082;GO:0043603
94	GO:0032501;GO:0050878
97	GO:0065003;GO:0022900;GO:0006119;GO:0009117
98	GO:0022900;GO:0006119;GO:0009117
107	GO:0050789;GO:0006412;GO:0065003
108	GO:0016192;GO:0043170;GO:0007030
109	GO:0051606;GO:0002376;GO:0001816;GO:0050789
110	GO:0022411;GO:0051641;GO:0016032;GO:0007032;GO:0007033;GO:0061024;GO:0006508;GO:0006914;GO:0022607;GO:0016192;GO:0009057;GO:0044419;GO:0048284
111	GO:0050877;GO:0007155
112	GO:0040007;GO:0016043;GO:0032502;GO:0050896;GO:0050789;GO:0040011
113	GO:0050789;GO:0032502;GO:0065008
119	GO:0009059
122	GO:0006936;GO:0006811;GO:0050789
128	GO:0016070;GO:0006412
129	GO:0006790;GO:0006066
138	GO:0006508;GO:0009057;GO:0036211
140	GO:0050789
141	GO:0006396
144	GO:0006520;GO:0005975;GO:0050789
147	GO:0016050;GO:0065003;GO:0061024;GO:0050789;GO:0048284
149	GO:0050789;GO:0051258;GO:0006996;GO:0065008
152	GO:0007029
154	GO:0016043
157	GO:0050789
163	GO:0006412;GO:0065003;GO:0006520;GO:0016070;GO:0007005
165	GO:0006810;GO:0051641
166	GO:0016043
167	GO:0015031;GO:0050896;GO:0006508;GO:0050789;GO:0009057
168	GO:0006082
169	GO:0045333;GO:0009117
170	GO:0051640;GO:0051234;GO:0007059;GO:0051276
172	GO:0051640;GO:0006810;GO:0051641
175	GO:0007049;GO:0006508;GO:0050789;GO:0022414;GO:0009057;GO:0036211
181	GO:0009116
182	GO:0016050;GO:0016192;GO:0065003;GO:0061024
183	GO:0046903;GO:0048753;GO:0015031
187	GO:0050877;GO:0032502;GO:0032989;GO:0006936;GO:0006996;GO:0022607;GO:0050879
190	GO:0050896;GO:0051276;GO:0006259;GO:0050789
200	GO:0043412;GO:0016070;GO:0006396
205	GO:0050789
208	GO:0036211;GO:0050789
209	GO:0032502
211	GO:0000375;GO:0016070
215	GO:0050789;GO:0002376;GO:0001816;GO:0065003
217	GO:0022607
218	GO:0008150
231	GO:0022414
232	GO:0015031;GO:0050896
233	GO:0051234;GO:0051604;GO:0051641;GO:0006629;GO:0006508;GO:0036211
234	GO:0065009;GO:0050789
235	GO:0051258;GO:0006996
238	GO:0006508;GO:0009057
240	GO:0006260;GO:0006281;GO:0050789
241	GO:0000375;GO:0016070;GO:0065003
242	GO:0000375;GO:0016070;GO:0050789
243	GO:0006351;GO:0050789;GO:0048511;GO:0050896
246	GO:0016192;GO:0015031;GO:0050789
247	GO:0016192;GO:0051641;GO:0050789
249	GO:0006996
250	GO:0007049;GO:0006412;GO:0065008;GO:0016070;GO:0050789;GO:0009057
257	GO:0006810;GO:0051641
258	GO:0050789
263	GO:0006790;GO:0006805;GO:0043603
267	GO:0042180;GO:0006520;GO:0006082
269	GO:0007049;GO:0006508;GO:0009057;GO:0036211
270	GO:0006508;GO:0009057;GO:0036211
272	GO:0051276;GO:0006260;GO:0050789;GO:0022414;GO:0006281
275	GO:0001816;GO:0002376;GO:0050896;GO:0050789;GO:0044419
276	GO:0001816;GO:0002376;GO:0065009;GO:0050896;GO:0050789;GO:0044419;GO:0036211
277	GO:0065008;GO:0016043;GO:0007155;GO:0050789
278	GO:0006996
279	GO:0032502;GO:0032989;GO:0006936;GO:0006996;GO:0022607
280	GO:0000375;GO:0016070;GO:0009057;GO:0050789
283	GO:0050789
285	GO:0032502;GO:0050789
287	GO:0006396;GO:0051641;GO:0006810
288	GO:0006457
300	GO:0050789
301	GO:0016070;GO:0006396
302	GO:0051276;GO:0006396;GO:0016070;GO:0050789;GO:0006281
303	GO:0051604;GO:0050896;GO:0006457;GO:0050789;GO:0006914
305	GO:0065003;GO:0051276;GO:0050896
309	GO:0065008;GO:0050896;GO:0050789;GO:0007005;GO:0061024
312	GO:0016070;GO:0006396
315	GO:0019538;GO:0001816;GO:0050789
316	GO:0050896;GO:0050789
320	GO:0002376;GO:0050789
321	GO:0006260;GO:0006281
322	GO:0051276;GO:0006260;GO:0050789;GO:0006281;GO:0009059
324	GO:0006520;GO:0016070;GO:0009117
325	GO:0005975;GO:0006082;GO:0009117
333	GO:0006396;GO:0006354;GO:0050789
336	GO:0016070;GO:0006396
340	GO:0050789
342	GO:0007033;GO:0006914;GO:0022607
348	GO:0050789
349	GO:0001816;GO:0050789
350	GO:0002376;GO:0032502;GO:0001775
351	GO:0032502;GO:0006281;GO:0050789
353	GO:0050789;GO:0006811;GO:0050896
356	GO:0007049;GO:0051234;GO:0000280;GO:0051276;GO:0051640;GO:0050789;GO:0007059
357	GO:0006996
358	GO:0007049;GO:0065008;GO:0016070;GO:0006457;GO:0006996;GO:0050789;GO:0022607;GO:0009057
359	GO:0016070;GO:0006396;GO:0042254
360	GO:0016070;GO:0006396;GO:0042254
363	GO:0032502;GO:0007155;GO:0006996;GO:0050789;GO:0022607
364	GO:0022607
365	GO:0016043;GO:0050789
367	GO:0006793
371	GO:0051258;GO:0051640;GO:0051641;GO:0006810;GO:0006996;GO:0050789;GO:0051261
372	GO:0051640;GO:0051234
375	GO:0050896;GO:0016043;GO:0032502;GO:0050789
378	GO:0007154;GO:0032501;GO:0050789
379	GO:0006793;GO:0036211;GO:0065009;GO:0050789
381	GO:0050789;GO:0006793;GO:0036211;GO:0050896
382	GO:0006793;GO:0002376;GO:0001775;GO:0050896;GO:0007155;GO:0050789;GO:0036211
386	GO:0006351;GO:0032502;GO:0065009;GO:0050789;GO:0036211
387	GO:0006351;GO:0032502;GO:0050896;GO:0050789;GO:0032501
393	GO:0065009;GO:0050789
395	GO:0050896;GO:0050789
396	GO:0036211;GO:0065009;GO:0050789
399	GO:0050789
