go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.011084   1,912 annotations READ: go_slim_results_M1_cpdb_0.7.txt 
292 IDs in all associations
func_module_number	
52	GO:0008283;GO:0050789;GO:0001775;GO:0002376
53	GO:0036211;GO:0050896;GO:0065009;GO:0050789;GO:0006793
54	GO:0050877;GO:0032502
55	GO:0006811
56	GO:0050789;GO:0050896
57	GO:0065008;GO:0042254;GO:0016070;GO:0009057;GO:0006412;GO:0050789
58	GO:0032502;GO:0006996;GO:0051258;GO:0050789
59	GO:0009057;GO:0006396;GO:0016070;GO:0042254
60	GO:0006457;GO:0051604
61	GO:0016043;GO:0022406;GO:0016192;GO:0051640
63	GO:0065009;GO:0006811;GO:0050789
64	GO:0032501;GO:0032502;GO:0006996
65	GO:0043062;GO:0045229;GO:0050896;GO:0032502;GO:0050789
66	GO:0006281;GO:0050789
67	GO:0000375;GO:0016070;GO:0050789
68	GO:0016043
69	GO:0051276;GO:0006281;GO:0006260;GO:0009059;GO:0050789
70	GO:0016050;GO:0051641;GO:0061024;GO:0051640;GO:0022406;GO:0006836;GO:0046903;GO:0016192;GO:0048284
71	GO:0050789
72	GO:0006281;GO:0009059;GO:0006260
73	GO:0032501;GO:0065008;GO:0006811;GO:0050789
74	GO:0050789;GO:0007154
75	GO:0006266;GO:0051641;GO:0006810;GO:0051640
76	GO:0036211
77	GO:0007155
78	GO:0006396;GO:0016070
79	GO:0006354
80	GO:0050789
81	GO:0051641;GO:0051234;GO:0050789
82	GO:0050878;GO:0032502;GO:0050789
83	GO:0065009;GO:0050789
84	GO:0032502;GO:0036211
85	GO:0032502;GO:0050789
86	GO:0006629;GO:0051604;GO:0006793
87	GO:0005976;GO:0006112
88	GO:0051604;GO:0050789;GO:0050896
89	GO:0036211;GO:0050896;GO:0065009;GO:0050789;GO:0006793
90	GO:0043062;GO:0008152;GO:0045229;GO:0050896;GO:0022411
91	GO:0043062;GO:0045229
94	GO:0051276;GO:0006259;GO:0050789
96	GO:0009057;GO:0065008;GO:0016070;GO:0050789
97	GO:0043603;GO:0006629
98	GO:0006996;GO:0032502;GO:0022607;GO:0032989
99	GO:0008655;GO:0032501;GO:0032502
100	GO:0002376;GO:0050896;GO:0044419;GO:0065009;GO:0050789
101	GO:0065008;GO:0050789;GO:0007154
102	GO:0001816;GO:0050789;GO:0050896
103	GO:0002376;GO:0001906;GO:0044419;GO:0050896;GO:0050789
104	GO:0006810
106	GO:0015931;GO:0015031
108	GO:0050789
109	GO:0009117
111	GO:0007155
112	GO:0015931
114	GO:0016043
116	GO:0006351
117	GO:0050789
119	GO:0006260
120	GO:0046903;GO:0016192;GO:0050789;GO:0007154
121	GO:0016043;GO:0032502;GO:0050789
123	GO:0050789
124	GO:0015833;GO:0046903;GO:0032501;GO:0009914;GO:0050789
125	GO:0006811
126	GO:0050789;GO:0002376;GO:0050896
127	GO:0009057;GO:0065008;GO:0016070;GO:0050789
129	GO:0065008;GO:0006996;GO:0050789
130	GO:0006811;GO:0050789;GO:0007154
131	GO:0032502;GO:0050789
132	GO:0006351;GO:0050789;GO:0050896
133	GO:0050789;GO:0002376;GO:0050896
134	GO:0050789
135	GO:0032502;GO:0050789
137	GO:0006412;GO:0050789
138	GO:0050789
139	GO:0048511;GO:0050789
143	GO:0006396;GO:0016070
145	GO:0032501;GO:0032502;GO:0050789
146	GO:0006091;GO:0050896;GO:0006082;GO:0009117;GO:0005975;GO:0050789
147	GO:0007029
148	GO:0043062;GO:0045229
149	GO:0006811
150	GO:0048511;GO:0050789
154	GO:0006508;GO:0009057
155	GO:0006766
156	GO:0002376;GO:0001775;GO:0050896;GO:0032502;GO:0050789
157	GO:0006091;GO:0044238;GO:0006082
158	GO:0006082
161	GO:0036211
162	GO:0016043;GO:0007155
163	GO:0006508;GO:0009057;GO:0061024;GO:0016192
164	GO:0002376;GO:0036211;GO:0001775;GO:0006793;GO:0050896;GO:0032502;GO:0050789
165	GO:0006810;GO:0065008
167	GO:0016043;GO:0032502;GO:0050789
168	GO:0051641;GO:0006810
169	GO:0065008;GO:0022607;GO:0006996;GO:0016070;GO:0009057;GO:0006412;GO:0050789
170	GO:0006508;GO:0015031;GO:0009057;GO:0050896
171	GO:0006996
173	GO:0006629;GO:0006082
175	GO:0008150
178	GO:0006811;GO:0050789
179	GO:0051276;GO:0006259;GO:0050789;GO:0050896
180	GO:0050789;GO:0050896
181	GO:0006996;GO:0051258
184	GO:0046903;GO:0009914;GO:0050789
185	GO:0016050;GO:0061024;GO:0065003;GO:0048284
186	GO:0050789;GO:0050896
187	GO:0006508;GO:0009057;GO:0036211
188	GO:0022900;GO:0009117;GO:0006119
190	GO:0007155;GO:0002376
191	GO:0007155;GO:0050789
195	GO:0016050;GO:0061024
196	GO:0015031;GO:0022607;GO:0016032;GO:0016192;GO:0007032
198	GO:0000375;GO:0016070
200	GO:0016043;GO:0050789;GO:0007154
201	GO:0036211
202	GO:0022414
203	GO:0022607
204	GO:0042180
205	GO:0006396;GO:0050789
206	GO:0006281;GO:0022414
207	GO:0044085
208	GO:0006281
210	GO:0065008;GO:0061024;GO:0006811;GO:0022607;GO:0007155;GO:0044085;GO:0032501;GO:0050789
212	GO:0051641;GO:0006810
213	GO:0051641;GO:0006810
214	GO:0050877;GO:0050896
217	GO:0036211
221	GO:0050789
223	GO:0009117
226	GO:0051276
227	GO:0065003;GO:0006412;GO:0016032
231	GO:0015031
232	GO:0007155
238	GO:0006996;GO:0007059;GO:0051258;GO:0050789
239	GO:0009059;GO:0065003;GO:0016070;GO:0050789
240	GO:0043062;GO:0045229
241	GO:0008283;GO:0036211;GO:0002376;GO:0001775;GO:0050896;GO:0044419;GO:0050789;GO:0006793
243	GO:0006629;GO:0042445
244	GO:0006396;GO:0016070
247	GO:0006457
248	GO:0006281;GO:0006260;GO:0050789;GO:0032392
250	GO:0050789
251	GO:0051641;GO:0006810;GO:0051640
256	GO:0032502
257	GO:0006997;GO:0051179
259	GO:0022414;GO:0006259
262	GO:0050789;GO:0036211
263	GO:0016043;GO:0050789
264	GO:0050789;GO:0050896
265	GO:0006629;GO:0050789;GO:0006066;GO:0050896
266	GO:0051641;GO:0006810;GO:0051640
267	GO:0008152
268	GO:0032501;GO:0050789
269	GO:0051606
270	GO:0065008;GO:0050789
271	GO:0006793
273	GO:0006629
274	GO:0042440;GO:0006805;GO:0006629;GO:0050896;GO:0042445;GO:0006082
278	GO:0002376;GO:0008037;GO:0044419;GO:0050896;GO:0050789
280	GO:0016070;GO:0006396;GO:0043412
282	GO:0051276;GO:0050789
284	GO:0061024;GO:0022607
285	GO:0007005;GO:0006810
288	GO:0050789
290	GO:0006811
292	GO:0006508;GO:0051604
293	GO:0022607;GO:0006996
294	GO:0022607;GO:0051640;GO:0043473;GO:0006996;GO:0006810;GO:0032501;GO:0032502
295	GO:0006629;GO:0006066
296	GO:0006629;GO:0050789;GO:0051179
297	GO:0042254
298	GO:0009117;GO:0006119
301	GO:0032502;GO:0050789
302	GO:0006790;GO:0009117;GO:0006082;GO:0006066
304	GO:0043603;GO:0006805;GO:0006790
307	GO:0065009;GO:0050789
308	GO:0006520;GO:0016070
309	GO:0006396;GO:0016070;GO:0065003
311	GO:0006082
315	GO:0050789;GO:0006354
317	GO:0036211
323	GO:0016070;GO:0006396;GO:0043412
324	GO:0050789;GO:0050896
325	GO:0006351
326	GO:0050789;GO:0016049
328	GO:0006520;GO:0006082
331	GO:0006396;GO:0016070
332	GO:0050789;GO:0050896
333	GO:0008152
335	GO:0006351
336	GO:0015931;GO:0051641
337	GO:0006396;GO:0065003;GO:0044085
339	GO:0051641;GO:0015931;GO:0009057;GO:0016070;GO:0050789
342	GO:0051276
343	GO:0051276;GO:0050789
345	GO:0006396;GO:0016070;GO:0050789
346	GO:0007005;GO:0065003
347	GO:0006629;GO:0006082
348	GO:0006139;GO:0006790;GO:0043603;GO:0006082;GO:0006793
350	GO:0051641;GO:0006066;GO:0006629;GO:0051234;GO:0043603
353	GO:0022607;GO:0006996
354	GO:0009059;GO:0016070
355	GO:0050789;GO:0002376;GO:0050896
357	GO:0016043;GO:0007155
358	GO:0051641;GO:0006810;GO:0006396
359	GO:0050789
361	GO:0006996
362	GO:0006520;GO:0009059;GO:0016070
365	GO:0050789
371	GO:0015931
375	GO:0043603;GO:0006805;GO:0006790
378	GO:0065003
379	GO:0050789
380	GO:0000375;GO:0016070
384	GO:0006082;GO:0006066
390	GO:0050789;GO:0002376
393	GO:0009057;GO:0016070;GO:0050789
403	GO:0022607
404	GO:0006520;GO:0016070
405	GO:0006520;GO:0006082
407	GO:0015031;GO:0061024;GO:0007005
408	GO:0000280
410	GO:0006351
411	GO:0032502
412	GO:0050877
413	GO:0050877;GO:0050789
414	GO:0050789
418	GO:0050789
420	GO:0045333;GO:0022900;GO:0009117
438	GO:0065008
440	GO:0050789;GO:0051234;GO:0051640
443	GO:0001775;GO:0032502;GO:0002376
445	GO:0022414;GO:0032502;GO:0050789
449	GO:0050877;GO:0051606
450	GO:0042445
452	GO:0032502;GO:0050789
456	GO:0002376;GO:0001906;GO:0044419;GO:0050896;GO:0050789
459	GO:0050877
461	GO:0065008;GO:0050789;GO:0050896
468	GO:0006766;GO:0006629
469	GO:0065008;GO:0050886
470	GO:0050878;GO:0050789
472	GO:0001816;GO:0002376;GO:0001775;GO:0032502;GO:0050789
476	GO:0007005;GO:0065003
479	GO:0019748;GO:0006629;GO:0006082
