go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.004928   1,732 annotations READ: go_slim_results_R1_cpdb_0.4.txt 
288 IDs in all associations
func_module_number	
271	GO:0007059;GO:0016043
273	GO:0006351
274	GO:0006805;GO:0050896;GO:0006082;GO:0006629
275	GO:0050789
278	GO:0050789
279	GO:0016070;GO:0006396
280	GO:0031023;GO:0050789;GO:0051258;GO:0006996
281	GO:0006996
282	GO:0043062;GO:0045229
283	GO:0006869
284	GO:0016070;GO:0015931;GO:0050789;GO:0051641;GO:0009057
285	GO:0043062;GO:0045229
286	GO:0050896;GO:0050789;GO:0032502
287	GO:0007155;GO:0061024;GO:0050877;GO:0065008;GO:0050789;GO:0022607;GO:0007154
288	GO:0022411
290	GO:0043062;GO:0045229
291	GO:0050896;GO:0050789
292	GO:0048753;GO:0022607;GO:0016192
293	GO:0032989;GO:0022607;GO:0032502;GO:0006996
294	GO:0051641;GO:0016192;GO:0016050
295	GO:0008150
296	GO:0016070;GO:0006396
297	GO:0007032;GO:0015031;GO:0061024;GO:0022607;GO:0016192;GO:0009057;GO:0006508
299	GO:0005976;GO:0006112
301	GO:0022900;GO:0006119;GO:0009117
302	GO:0008152
303	GO:0006811;GO:0050789
304	GO:0006811;GO:0007154;GO:0050789
305	GO:0050789
307	GO:0051641;GO:0015931
308	GO:0000375;GO:0016070
309	GO:0036211
310	GO:0050789;GO:0006996
312	GO:0001775;GO:0008283;GO:0006793;GO:0050789;GO:0044419;GO:0002376;GO:0050896;GO:0036211
313	GO:0016070;GO:0006396
314	GO:0042254;GO:0006412
315	GO:0061024;GO:0051640;GO:0016050;GO:0006810;GO:0051641
316	GO:0000375;GO:0016070
317	GO:0006520;GO:0006082
318	GO:0008150
320	GO:0000375;GO:0016070;GO:0050789
321	GO:0015031
322	GO:0016070;GO:0006396
323	GO:0006412
324	GO:0061024;GO:0007005
325	GO:0050789
327	GO:0050789;GO:0046903;GO:0051640;GO:0016192
328	GO:0043062;GO:0045229
330	GO:0006629;GO:0006082
333	GO:0042254;GO:0016070;GO:0050789;GO:0006396;GO:0009057
334	GO:0006811
335	GO:0006082
336	GO:0006629;GO:0043603;GO:0006066
337	GO:0007155
338	GO:0016070;GO:0009059
339	GO:0016192;GO:0061024;GO:0048284;GO:0016050
341	GO:0031023;GO:0006996;GO:0022607
342	GO:0065003;GO:0007005
343	GO:0051640;GO:0006996;GO:0006810;GO:0043473;GO:0022607;GO:0032501;GO:0051641
346	GO:0043062;GO:0045229
352	GO:0006811;GO:0019538
354	GO:0051641;GO:0051234
358	GO:0006805;GO:0043603;GO:0006790
361	GO:0032502
363	GO:0006936
364	GO:0050896;GO:0065008;GO:0050789
365	GO:0007155
366	GO:0042180;GO:0006629;GO:0006766;GO:0032501;GO:0006082
367	GO:0016043
