go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.005279   1,790 annotations READ: go_slim_results_M1_cpdb_0.9.txt 
246 IDs in all associations
func_module_number	
200	GO:0051641;GO:0051234;GO:0050789
201	GO:0016043;GO:0050789
202	GO:0036211
203	GO:0043603;GO:0006139;GO:0006790;GO:0006793
206	GO:0051179;GO:0007155
207	GO:0006810;GO:0051641
208	GO:0006066;GO:0051641;GO:0006082;GO:0009117;GO:0051234;GO:0006790
209	GO:0050896;GO:0050789
210	GO:0022607
211	GO:0015031
212	GO:0007155
213	GO:0050896;GO:0050789
214	GO:0006996;GO:0022607;GO:0016070;GO:0050789;GO:0009057
216	GO:0016043;GO:0050789
217	GO:0006996;GO:0022607;GO:0031023
219	GO:0016070;GO:0006281;GO:0009059
220	GO:0050789
222	GO:0002376;GO:0050896;GO:0050789
223	GO:0007155;GO:0051604;GO:0061024;GO:0022607
224	GO:0016043;GO:0050789
225	GO:0042180
228	GO:0006996;GO:0051258;GO:0050789
229	GO:0065008;GO:0006811
231	GO:0016070;GO:0006396;GO:0043412
232	GO:0006996
233	GO:0006996;GO:0022607;GO:0050789
235	GO:0032501;GO:0006520;GO:0006082;GO:0050789
237	GO:0016070;GO:0044085
238	GO:0050896
239	GO:0008150
240	GO:0006082
241	GO:0016070;GO:0043412;GO:0050789
242	GO:0050896;GO:0050789
243	GO:0007155;GO:0016043
244	GO:0009117;GO:0006119
246	GO:0050789
248	GO:0016043
250	GO:0065003
251	GO:0065009;GO:0050789
252	GO:0036211;GO:0050896
253	GO:0015031
254	GO:0009059
255	GO:0043603;GO:0006082;GO:0006793;GO:0006790;GO:0050789;GO:0006139
257	GO:0016070;GO:0006396
258	GO:0051640;GO:0043473;GO:0051641;GO:0048753;GO:0006810
259	GO:0016070;GO:0006396;GO:0065003
260	GO:0051276;GO:0050789
261	GO:0050789
262	GO:0032502;GO:0050789
264	GO:0050789
266	GO:0050896;GO:0050789
269	GO:0008152;GO:0065003
270	GO:0016070;GO:0006396
271	GO:0032502;GO:0006354
273	GO:0006351
279	GO:0022414
280	GO:0006869
282	GO:0051276;GO:0006259;GO:0050789
283	GO:0016050;GO:0061024;GO:0007033;GO:0006508;GO:0048284
285	GO:0006997;GO:0051641
288	GO:0006082;GO:0006629
289	GO:0045333;GO:0022900
291	GO:0006790;GO:0006520;GO:0006082
293	GO:0031640;GO:0050896;GO:0050789
297	GO:0007155
298	GO:0036211
312	GO:0006520;GO:0006082
313	GO:0007005;GO:0065003
314	GO:0051604
315	GO:0006066;GO:0006082
321	GO:0043603;GO:0006790;GO:0006805
325	GO:0006066;GO:0006629
327	GO:0007155
337	GO:0016070;GO:0006396
340	GO:0016070;GO:0000375
341	GO:0032502;GO:0050789
