go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.008620   2,661 annotations READ: go_slim_results_K1_string_0.5.txt 
334 IDs in all associations
func_module_number	
290	GO:0032502;GO:0050789
292	GO:0009225;GO:0043603;GO:0006082
294	GO:0022414
295	GO:0007155
297	GO:0050896;GO:0065009;GO:0050789;GO:0008152
298	GO:0050789
302	GO:0006508;GO:0009057;GO:0036211
304	GO:0006811;GO:0050789
305	GO:0016043;GO:0065008;GO:0050789;GO:0050896;GO:0006811
306	GO:0016043;GO:0050789
307	GO:0032502;GO:0006351;GO:0050789
308	GO:0006281;GO:0016043;GO:0050789;GO:0036211
309	GO:0006629;GO:0051604;GO:0006793
310	GO:0006811
311	GO:0009308;GO:0006082;GO:0050789;GO:0006520
314	GO:0016043;GO:0050896;GO:0050789
315	GO:0050789
316	GO:0007155;GO:0002376
318	GO:0050789
319	GO:0065008;GO:0006811;GO:0050789
321	GO:0006396;GO:0016070;GO:0043412
322	GO:0022414;GO:0006996;GO:0007028;GO:0006396;GO:0032502;GO:0032501;GO:0022607
324	GO:0009059;GO:0019538
326	GO:0006996
328	GO:0006996;GO:0022607
329	GO:0051641;GO:0006996;GO:0050789;GO:0051640;GO:0006810
332	GO:0050789
334	GO:0016192;GO:0046903;GO:0006836
335	GO:0006869;GO:0051641;GO:0042886
338	GO:0065008;GO:0006811;GO:0050789
339	GO:0065009;GO:0050789
340	GO:0051641
342	GO:0006629;GO:0022411;GO:0006793
344	GO:0006790
345	GO:0065003;GO:0007005
346	GO:0016192;GO:0051641
353	GO:0050789
354	GO:0006396;GO:0016070;GO:0043412
355	GO:0006396;GO:0016070;GO:0043412
356	GO:0006082;GO:0006520
357	GO:0032502;GO:0050789
360	GO:0006457
363	GO:0050789
364	GO:0050877;GO:0051606
365	GO:0006996;GO:0022607;GO:0031023
366	GO:0016043;GO:0007155;GO:0065009;GO:0050789
367	GO:0006996;GO:0050789
368	GO:0016043
369	GO:0032502;GO:0050789
370	GO:0022607;GO:0050789
373	GO:0016192;GO:0051641
378	GO:0009117
381	GO:0065008;GO:0006811;GO:0050789
382	GO:0036211
384	GO:0043603;GO:0019538
386	GO:0006869
389	GO:0006996;GO:0032502;GO:0022607
391	GO:0032502;GO:0022414
392	GO:0005976;GO:0006112
398	GO:0050896;GO:0044419;GO:0002376
399	GO:0032502;GO:0050789
401	GO:0009057;GO:0006112;GO:0005976
402	GO:0022414;GO:0006396;GO:0000280;GO:0032196;GO:0050789
403	GO:0022414;GO:0051234;GO:0016070;GO:0051640;GO:0006520;GO:0051276
404	GO:0000280
408	GO:0006629
412	GO:0065008;GO:0065009;GO:0050789;GO:0006811
418	GO:0032502;GO:0050877
419	GO:0050896
423	GO:0007155;GO:0022607
424	GO:0006790;GO:0006082;GO:0006520
425	GO:0050789;GO:0050896;GO:0002376
434	GO:0046903;GO:0009914;GO:0050789;GO:0015833
441	GO:0006091;GO:0006081;GO:0006793
443	GO:0006996;GO:0022607
444	GO:0016192;GO:0051641
447	GO:0006629;GO:0006066;GO:0006793
460	GO:0007029
