go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.004190   2,002 annotations READ: go_slim_results_M1_cpdb_0.5.txt 
301 IDs in all associations
func_module_number	
65	GO:0065008;GO:0015931;GO:0016043;GO:0006811
66	GO:0006351
67	GO:0050789;GO:0065008;GO:1902600;GO:0006914
68	GO:0022607;GO:0050789
69	GO:0050789;GO:0032502;GO:0016043
70	GO:0050789;GO:0032502;GO:0045229;GO:0043062
72	GO:0050896;GO:0015031;GO:0009057;GO:0006508
73	GO:0050789;GO:0050896
74	GO:0050896;GO:0008152;GO:0043062;GO:0045229;GO:0022411
75	GO:0050789;GO:0050896;GO:0001816
76	GO:0048511;GO:0050789
77	GO:0050789;GO:0006508;GO:0050886;GO:0051604;GO:0043603;GO:0042445
78	GO:0032502;GO:0016043
79	GO:0050789;GO:0050896;GO:0032502;GO:0065009
80	GO:0050789;GO:0016192;GO:0006836;GO:0046903
81	GO:0050789
83	GO:0007155
85	GO:0045229;GO:0043062
88	GO:0006810;GO:0016043
89	GO:0050789;GO:0050896;GO:0007005
91	GO:0050789;GO:0050896;GO:0044419;GO:0001816;GO:0002376
93	GO:0050789;GO:0050896;GO:0036211;GO:0006793
95	GO:0007032;GO:0016192;GO:0051641
96	GO:0050789;GO:0065008;GO:0007154;GO:0006811
97	GO:0050789;GO:0036211;GO:0006793;GO:0007155
98	GO:0045229;GO:0043062
99	GO:0050789;GO:0065008
100	GO:0036211;GO:0009057;GO:0006508
101	GO:0050789;GO:0065003
102	GO:0050789;GO:0051179
103	GO:0022607;GO:0032502;GO:0032501;GO:0006996
104	GO:0006810;GO:0051641
105	GO:0050789;GO:0043062;GO:0045229;GO:0032502;GO:0051179
106	GO:0050789
107	GO:0036211
108	GO:0032502;GO:0036211
110	GO:0006810;GO:0051641;GO:0051640;GO:0048753
111	GO:0050789;GO:0016043;GO:0006869;GO:0032501
112	GO:0050789;GO:0007155
114	GO:0050789;GO:0006260;GO:0051276;GO:0006281
115	GO:0015931;GO:0015031
116	GO:0006810;GO:0051641
117	GO:0050789;GO:0050896;GO:0006810;GO:0007154
118	GO:0050896;GO:0002376;GO:0044419
119	GO:0050789;GO:0050896;GO:0044419;GO:0008037;GO:0002376
121	GO:0016192;GO:0061024;GO:0016032;GO:0044085;GO:0051641;GO:0044419;GO:0022411;GO:0022607;GO:0007032
122	GO:0050789;GO:0001775;GO:0032502;GO:0002376
124	GO:0042440
125	GO:0050789;GO:0036211;GO:0006508
127	GO:0050789;GO:0036211;GO:0006281
128	GO:0050789;GO:0050896;GO:0002376
131	GO:0016192;GO:0051641
132	GO:0022414;GO:0032501
133	GO:0032502
134	GO:0050789;GO:0000375;GO:0016070
135	GO:0050789;GO:0050896;GO:0009117;GO:0006082
136	GO:0015931;GO:0016070;GO:0006396
137	GO:0050789;GO:0050896
138	GO:0006811
139	GO:0050789;GO:0050896
141	GO:0016070;GO:0006396;GO:0043412
142	GO:0036211;GO:0016032
143	GO:0050789;GO:0007049
144	GO:0050789;GO:0022607;GO:0006996
145	GO:0006351
146	GO:0050789;GO:0007154;GO:0006811
147	GO:0061024;GO:0016050
148	GO:0006520;GO:0016070
149	GO:0009117;GO:0006119;GO:0042180
150	GO:0006805;GO:0043603;GO:0006790
151	GO:0006260
152	GO:0050789;GO:0006351
153	GO:0008152
154	GO:0022607
155	GO:0050789;GO:0051258;GO:0032502;GO:0006996
156	GO:0009117;GO:0022900;GO:0006119
157	GO:0006354
158	GO:0009059;GO:0006281
161	GO:0050877
162	GO:0007155;GO:0016043
164	GO:0050789
165	GO:0050789;GO:0032502;GO:0032501
167	GO:0022607;GO:0032502;GO:0050877
168	GO:0008152
169	GO:0050896
170	GO:0061024;GO:0016192;GO:0051641;GO:0006914
172	GO:0050896;GO:0050877
173	GO:0016070;GO:0006396
174	GO:0050789;GO:0006281
175	GO:0015031;GO:0016192
176	GO:0006266;GO:0006281
177	GO:0032502
178	GO:0050789;GO:0065009
180	GO:0006810;GO:0051641
181	GO:0036211
182	GO:0050789;GO:0051641;GO:0051234
184	GO:0050789;GO:0050896;GO:0065009
185	GO:0008150
186	GO:0050789;GO:0046903
189	GO:0009059;GO:0036211
190	GO:0006810;GO:0051641;GO:0051640
192	GO:0050789;GO:0006811
196	GO:0006811
198	GO:0050789;GO:0006810;GO:0009308
199	GO:0006112;GO:0005976
200	GO:0050789;GO:0022607;GO:0006412;GO:0009057;GO:0006996;GO:0016070
201	GO:0050789;GO:0051641
202	GO:0016070;GO:0006396;GO:0043412
205	GO:0050789;GO:0050896;GO:0051276;GO:0006259
206	GO:0001775;GO:0002376;GO:0008283
207	GO:0006066;GO:0006629
210	GO:0006790
211	GO:0008150
212	GO:0050789;GO:0032502;GO:0016043
213	GO:0050789;GO:0050896
214	GO:0006412;GO:0065003
215	GO:0048308;GO:0007030
221	GO:0050789;GO:0007155
222	GO:0006811
224	GO:0006766;GO:0006793;GO:0006081
225	GO:0050789;GO:0006811
226	GO:0006810;GO:0051640;GO:0022607;GO:0043473;GO:0032501;GO:0006996
227	GO:0050789;GO:0032502;GO:0016043
228	GO:0009117;GO:0008655
231	GO:0015031
232	GO:0050789;GO:0016192;GO:0061024;GO:0065003;GO:0051641;GO:0016050;GO:0048284
233	GO:0050789;GO:0050896;GO:0032502;GO:0007155
235	GO:0050789;GO:0050896;GO:0006811
236	GO:0050896;GO:0006259
237	GO:0050789;GO:0006936;GO:0006996
238	GO:0050789;GO:0002376;GO:0032502;GO:0008152
239	GO:0050789;GO:0006869;GO:0032501
240	GO:0050789
241	GO:0050789;GO:0050896;GO:0001775;GO:0002376
243	GO:0051641;GO:0051234
245	GO:0050789;GO:0009059;GO:0006281;GO:0006260;GO:0065009
247	GO:0045333;GO:0044238;GO:0006082
248	GO:0050789;GO:0016070;GO:0006396
250	GO:0065003
251	GO:0032392;GO:0006260
252	GO:0050789
256	GO:0050789;GO:0065008;GO:0006936;GO:0044419;GO:0050886
261	GO:0016070;GO:0006396
263	GO:0036211
264	GO:0051276
266	GO:0006810;GO:0051641
267	GO:0050789
268	GO:0043170
272	GO:0050789;GO:0032502
276	GO:0051606;GO:0006811
277	GO:0000375;GO:0016070
281	GO:0050789;GO:0036211;GO:0016043;GO:0006281
283	GO:0051604;GO:0036211
284	GO:0015031;GO:0016192
285	GO:0022414
286	GO:0050789
290	GO:0006810
291	GO:0050789;GO:0016043;GO:0006281
292	GO:0006082;GO:0006629
294	GO:0050879;GO:0006936;GO:0050877
295	GO:0050896;GO:0006805;GO:0042440;GO:0006082;GO:0006629
296	GO:0032392;GO:0050789;GO:0006281
297	GO:0050789;GO:0051276;GO:0006281;GO:0032502;GO:0007059
298	GO:0050789
299	GO:0050789;GO:0032502;GO:0016043
300	GO:0006082
301	GO:0022607;GO:0006082
303	GO:0050789;GO:0051258;GO:0007059;GO:0006996
304	GO:0051261;GO:0006996;GO:0051640
305	GO:0050886;GO:0065008
310	GO:0006996
312	GO:0050789
316	GO:0007155
317	GO:0007155;GO:0016043
318	GO:0006457
319	GO:0050789
320	GO:0006457
321	GO:0006520;GO:0016070
323	GO:0050789
324	GO:0022607;GO:0006996
325	GO:0009117
328	GO:0016043
332	GO:0050789
333	GO:0051604;GO:0006793;GO:0006629
334	GO:0006351
335	GO:0006457
340	GO:0050789
341	GO:0050789;GO:0050896;GO:0008283;GO:0036211;GO:0001775;GO:0006793;GO:0044419;GO:0002376
342	GO:0050789;GO:0065008;GO:0016192;GO:0061024;GO:0044085;GO:0050877;GO:0022607;GO:0007155
343	GO:0006997;GO:0051179
347	GO:0016070;GO:0006396
348	GO:0050789;GO:0016043
350	GO:0006066;GO:0006629
353	GO:0050896;GO:0006066;GO:0042180;GO:0006629;GO:0019748;GO:0042445
356	GO:0050789;GO:0050896;GO:0031640
359	GO:0006066;GO:0006629
362	GO:0050789;GO:0050896;GO:0032502
364	GO:0050789;GO:0001775;GO:0002376
373	GO:0006520;GO:0016070
374	GO:0006520;GO:0016070
375	GO:0051258;GO:0006996
382	GO:0050789;GO:0051276
386	GO:0006082
393	GO:0022414
394	GO:0040007
395	GO:0009117;GO:0006790;GO:0006082
396	GO:0065008;GO:0006936;GO:0050877;GO:0006811
399	GO:0065003;GO:0044085
406	GO:0006508
409	GO:0051604
410	GO:0050789;GO:0050896;GO:0008283;GO:0001906;GO:0001775;GO:0001816;GO:0032502;GO:0002376
411	GO:0050789;GO:0050877
414	GO:0050789;GO:0051276
415	GO:0006996
416	GO:0015931;GO:0051641
417	GO:0016192;GO:0051641
419	GO:0016070;GO:0009057;GO:0006396
422	GO:0006520;GO:0006082
423	GO:0007005;GO:0065003
431	GO:0009117
432	GO:0050789;GO:0009057;GO:0016070
434	GO:0016070;GO:0006396;GO:0043412
436	GO:0050789
438	GO:0050789
439	GO:0050789
440	GO:0009059;GO:0019538
441	GO:0051641;GO:0006811
446	GO:0006139;GO:0006793;GO:0006082;GO:0043603;GO:0006790
447	GO:0006520;GO:0006082
448	GO:0006082;GO:0006629
452	GO:0006805;GO:0043603;GO:0006790
461	GO:0050789
467	GO:0045333;GO:0022900;GO:0009117
474	GO:0065003
480	GO:0022607
491	GO:0050789
493	GO:0009059;GO:0016070
495	GO:0050789
496	GO:0050877
504	GO:0050789
510	GO:0015031;GO:0061024;GO:0007005
512	GO:0006412
517	GO:0050789;GO:0051640;GO:0051234
