go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.007960   1,601 annotations READ: go_slim_results_K1_cpdb_0.7.txt 
204 IDs in all associations
func_module_number	
458	GO:0000375;GO:0016070;GO:0051641;GO:0050789;GO:0015931
462	GO:0006996;GO:0007059;GO:0050789
463	GO:0051641;GO:0006810
467	GO:0015669
477	GO:0016050;GO:0016192;GO:0061024;GO:0051641
478	GO:0016192;GO:0015031;GO:0050789;GO:0046903
481	GO:0016070;GO:0006396;GO:0043412
482	GO:0008150
485	GO:0050789
488	GO:0009116
491	GO:0006082;GO:0006629
492	GO:0006508;GO:0009057
493	GO:0036211;GO:0050789
494	GO:0006281;GO:0006260;GO:0050789
495	GO:0006281;GO:0009059;GO:0051276;GO:0006260;GO:0050789
496	GO:0065008;GO:0051261;GO:0006996;GO:0050789
497	GO:0006996
504	GO:0008150
511	GO:0050789
513	GO:0006351;GO:0048511;GO:0050896;GO:0050789
514	GO:0050896;GO:0050789
521	GO:0032502;GO:0050789
523	GO:0002376;GO:0001775;GO:0032502;GO:0050789
526	GO:0032502;GO:0050789
530	GO:0009117;GO:0006082;GO:0005975
533	GO:0050789
535	GO:0065009;GO:0006351;GO:0050789;GO:0032502;GO:0036211
536	GO:0050896
538	GO:0022406;GO:0061024;GO:0051640;GO:0051234
545	GO:0065008
546	GO:0006508;GO:0050896;GO:0009057
553	GO:0032501;GO:0032502;GO:0050789
554	GO:0006793;GO:0006139
