go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.003570   1,573 annotations READ: go_slim_results_K1_cpdb_0.3.txt 
227 IDs in all associations
func_module_number	
351	GO:0015031;GO:0009057;GO:0050896;GO:0006508
352	GO:0051641;GO:0051234
366	GO:0050789
369	GO:0050789;GO:0036211;GO:0009057;GO:0050896;GO:0048511;GO:0006508
372	GO:0006351
373	GO:0050789
374	GO:0051234;GO:0051640
376	GO:0051258;GO:0006996
377	GO:0032502
386	GO:0008150
388	GO:0042254
392	GO:0050789;GO:0002376;GO:0050878;GO:0045229;GO:0050817;GO:0043062;GO:0050896;GO:0051604;GO:0006508;GO:0022411;GO:0044419
393	GO:0050789;GO:0050817;GO:0050878;GO:0050896
402	GO:0050789;GO:0002376;GO:0050896;GO:0065009;GO:0044419
405	GO:0050789;GO:0006811
406	GO:0007155
433	GO:0051641;GO:0051640;GO:0006810
435	GO:0016192
440	GO:0006457
441	GO:0050789;GO:0036211;GO:0050896
442	GO:0007155;GO:0016043;GO:0032502
443	GO:0032501
448	GO:0006412;GO:0044085
450	GO:0022607;GO:0007033
453	GO:0050789;GO:0065009
456	GO:0050789;GO:0006996;GO:0007059;GO:0022607;GO:0031023
458	GO:0022607;GO:0007155
461	GO:0016070;GO:0006396;GO:0042254
462	GO:0016070;GO:0006396;GO:0042254
465	GO:0007059
467	GO:0050789;GO:0045229;GO:0032502;GO:0043062;GO:0050896;GO:0032501
471	GO:0006629;GO:0006805;GO:0050896
472	GO:0036211;GO:0009059
473	GO:0006629;GO:0043603
474	GO:0015949;GO:0006082
475	GO:0042180;GO:0050896;GO:0019748
478	GO:0006139;GO:0006790;GO:0042180;GO:0006793;GO:0043603
490	GO:0050789
492	GO:0050789;GO:0002376;GO:0001775;GO:0032502;GO:0007059;GO:0006281;GO:0051276
495	GO:0050896
497	GO:0015931;GO:0015031;GO:0006997
499	GO:0022607;GO:0050896;GO:0007033
500	GO:0050789;GO:0016043
501	GO:0050789;GO:0006996
505	GO:0051234;GO:0051640;GO:0007059;GO:0006996
506	GO:0050789;GO:0006396;GO:0006354
509	GO:0050789;GO:0051641;GO:0051261;GO:0006996;GO:0006810;GO:0051640
512	GO:0050789;GO:0008152
517	GO:0050789
520	GO:0051641;GO:0007005;GO:0006810
521	GO:0051641;GO:0007005;GO:0006810;GO:0061024
527	GO:0050789;GO:0050896
528	GO:0006351
534	GO:0050789;GO:0050896;GO:0044419
547	GO:0016192;GO:0015031
548	GO:0065008;GO:0015031;GO:0046903;GO:0048753;GO:0022607;GO:0016192
549	GO:0016032;GO:0050789;GO:0051641;GO:0044419;GO:0007032;GO:0022607;GO:0016192;GO:0022411;GO:0061024
553	GO:0007059;GO:0051276;GO:0000280
554	GO:0050789;GO:0051641;GO:0006259;GO:0051276;GO:0022607
555	GO:0050789;GO:0006457
556	GO:0050789
557	GO:0065008;GO:0050789;GO:0007005
565	GO:0006281
566	GO:0050789;GO:0006260
575	GO:0050789;GO:0006629;GO:0006066;GO:0050896
578	GO:0050789
579	GO:0006082;GO:0009117;GO:0006091;GO:0005975
598	GO:0050789;GO:0016192;GO:0015031;GO:0046903
600	GO:0050789;GO:0016050;GO:0048284;GO:0061024;GO:0065003
601	GO:0050789;GO:0051258;GO:0032502;GO:0006996
605	GO:0050789;GO:0032502;GO:0006936
606	GO:0043412
608	GO:0051179
609	GO:0006996
611	GO:0006508;GO:0009057
612	GO:0050789;GO:0007049
615	GO:0006281
616	GO:0050789;GO:0009059;GO:0006260;GO:0006281;GO:0032392;GO:0065009;GO:0007049
617	GO:0006281
618	GO:0050789;GO:0065008;GO:0051641;GO:0051261;GO:0006996;GO:0006810;GO:0051640
621	GO:0008150
622	GO:0007005;GO:0006119;GO:0009117
623	GO:0043062;GO:0008283;GO:0045229;GO:0032502
624	GO:0050789
625	GO:0002376;GO:0050789;GO:0016192;GO:0046903
628	GO:0016070;GO:0006520;GO:0009117
629	GO:0050789
633	GO:0006082
634	GO:0006082;GO:0006091;GO:0044238
636	GO:0050789;GO:0050896
643	GO:0050789;GO:0002376;GO:0036211;GO:0001775;GO:0050896;GO:0006793;GO:0007155
644	GO:0050789;GO:0036211;GO:0002376;GO:0001775;GO:0006793
646	GO:0050789;GO:0032502;GO:0040011;GO:0006810;GO:0022607;GO:0007155
647	GO:0065008;GO:0050789;GO:0006811
648	GO:0050789;GO:0006914
649	GO:0051641;GO:0016192
650	GO:0016192;GO:0015031
659	GO:0006793
661	GO:0050789;GO:0036211;GO:0016043
662	GO:0006811
663	GO:0036211;GO:0006914;GO:0009057;GO:0006508
664	GO:0050789;GO:0002376;GO:0050896;GO:0001816;GO:0044419
665	GO:0036211;GO:0006508;GO:0009057
666	GO:0036211
668	GO:0008152
669	GO:0050789
670	GO:0050789
673	GO:0032502
674	GO:0050789;GO:0050896;GO:0006351
681	GO:0050789;GO:0006281
684	GO:0050789;GO:0022607
685	GO:0051641;GO:0051640;GO:0016043;GO:0006810
687	GO:0016192
689	GO:0006281
690	GO:0065008;GO:0050789;GO:0006996;GO:0032502;GO:0022607
691	GO:0006996
692	GO:0007155
694	GO:0006811
695	GO:0006082;GO:0006520
705	GO:0050789
708	GO:0016043
709	GO:0006914;GO:0050896
710	GO:0016192;GO:0015031;GO:0016050
711	GO:0050789;GO:0006914
712	GO:0050789;GO:0065008;GO:0006996;GO:0032502;GO:0051258
713	GO:0016043
716	GO:0050789;GO:0006260;GO:0006281
717	GO:0050789;GO:0022414;GO:0006281;GO:0000280
719	GO:0006082
720	GO:0009116;GO:0006793
724	GO:0050789;GO:0032502;GO:0032501
725	GO:0050789;GO:0036211;GO:0048511;GO:0006351
726	GO:0000375;GO:0016070
730	GO:0002376;GO:0006508;GO:0009057;GO:0050896
732	GO:0050789;GO:0002376;GO:0050896;GO:0044419
736	GO:0050789;GO:0036211;GO:0050896;GO:0032502
737	GO:0050789;GO:0050896
738	GO:0000375;GO:0016070;GO:0065003
739	GO:0032502
743	GO:0006810
745	GO:0006396
747	GO:0051640;GO:0022406
750	GO:0000375;GO:0016070
751	GO:0051641;GO:0015931
768	GO:0006629;GO:0006082
