go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.008533   1,552 annotations READ: go_slim_results_K1_cpdb_0.0.txt 
216 IDs in all associations
func_module_number	
724	GO:0016043;GO:0050789;GO:0032502
725	GO:0016043;GO:0050789
726	GO:0032502
727	GO:0006396
728	GO:0050789;GO:0006281
729	GO:0006260
730	GO:0050789;GO:0007154
732	GO:0032502
733	GO:0050789
734	GO:0019538
745	GO:0006082
746	GO:0051641;GO:0016192
752	GO:0032502
754	GO:0016043;GO:0050789
755	GO:0016043
756	GO:0016070;GO:0000375;GO:0015931;GO:0051641
757	GO:0016070;GO:0000375
758	GO:0006281
759	GO:0006266;GO:0006281;GO:0032392;GO:0006260;GO:0050789
760	GO:0006260;GO:0065009;GO:0050789;GO:0051276
761	GO:0016043
762	GO:0022607
775	GO:0006082
776	GO:0006082
777	GO:0016050;GO:0051640;GO:0015031;GO:0016192
778	GO:0016043;GO:0022406;GO:0051640
779	GO:0006996;GO:0051258
781	GO:0006351;GO:0050789;GO:0048511;GO:0050896
785	GO:0009059;GO:0006281;GO:0006260
786	GO:0006260;GO:0050789;GO:0006281;GO:0007049
792	GO:0008152
798	GO:0032501;GO:0050789;GO:0032502
799	GO:0032501;GO:0032502
800	GO:0050789;GO:0050896
807	GO:0007155;GO:0002376
808	GO:0036211
811	GO:0005975
813	GO:0043062;GO:0045229
814	GO:0006793;GO:0036211
815	GO:0051604
816	GO:0006351;GO:0050789;GO:0032502
817	GO:0006351;GO:0032502;GO:0036211;GO:0050896;GO:0050789
830	GO:0050789
831	GO:0043412
835	GO:0050789;GO:0036211
840	GO:0016043;GO:0032501;GO:0006869;GO:0050789
841	GO:0050878;GO:0022411;GO:0045229;GO:0002376;GO:0043062;GO:0050896;GO:0050817
844	GO:0009117;GO:0006790;GO:0006082
845	GO:0036211
850	GO:0006508;GO:0009057
851	GO:0006508;GO:0009057
